paper_id,page_num,table_idx,row_idx,source_csv,alloy_name,composition_of_alloy,density_raw,density_value,density_unit,burn_factor_raw,burn_factor_value,extinction_pressure_raw,extinction_pressure_value,flammability_index_raw,flammability_index_value,tensile_strength_raw,tensile_strength_value,tensile_strength_type,tensile_temperature_label,tensile_temperature_C,tensile_unit,tensile_strength_with_temp,elongation_raw,elongation_value,elongation_temperature_label,elongation_temperature_C,elongation_unit,elongation_with_temp,thermal_conductivity_raw,thermal_conductivity_value,thermal_conductivity_temperature_label,thermal_conductivity_temperature_C,thermal_conductivity_unit,thermal_conductivity_with_temp,thermal_expansion_raw,thermal_expansion_value,thermal_expansion_temperature_label,thermal_expansion_temperature_C,thermal_expansion_unit,thermal_expansion_with_temp,manufacturing_process
ECSS-E-HB-32-20_Part5A,80,29,10,Dataset\tables\ECSS-E-HB-32-20_Part5A_p80_t29_camelot.csv,"Al, AlSi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,80,29,11,Dataset\tables\ECSS-E-HB-32-20_Part5A_p80_t29_camelot.csv,3xx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,80,29,12,Dataset\tables\ECSS-E-HB-32-20_Part5A_p80_t29_camelot.csv,cast alloys ?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cast
ECSS-E-HB-32-20_Part5A,80,29,13,Dataset\tables\ECSS-E-HB-32-20_Part5A_p80_t29_camelot.csv,AlSi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,80,29,14,Dataset\tables\ECSS-E-HB-32-20_Part5A_p80_t29_camelot.csv,cast alloys ?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cast
ECSS-E-HB-32-20_Part5A,80,29,15,Dataset\tables\ECSS-E-HB-32-20_Part5A_p80_t29_camelot.csv,"wrought 
alloys",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wrought
ECSS-E-HB-32-20_Part5A,80,29,16,Dataset\tables\ECSS-E-HB-32-20_Part5A_p80_t29_camelot.csv,cast alloys ?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cast
ECSS-E-HB-32-20_Part5A,80,29,17,Dataset\tables\ECSS-E-HB-32-20_Part5A_p80_t29_camelot.csv,Al,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,80,29,18,Dataset\tables\ECSS-E-HB-32-20_Part5A_p80_t29_camelot.csv,"Al, AlSi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,80,29,19,Dataset\tables\ECSS-E-HB-32-20_Part5A_p80_t29_camelot.csv,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,83,1,1,Dataset\tables\ECSS-E-HB-32-20_Part5A_p83_t1.csv,,,Density: 2430 kg/m3,2430.0,,,,,,,,,,,,,,,,,,,,,Thermal conductivity: 9 W/m/K,9.0,,,,9,,,,,,,
ECSS-E-HB-32-20_Part5A,83,30,1,Dataset\tables\ECSS-E-HB-32-20_Part5A_p83_t30_camelot.csv,,,Density: 2430 kg/m3,2430.0,,,,,,,,,,,,,,,,,,,,,Thermal conductivity: 9 W/m/K,9.0,,,,9,,,,,,,
ECSS-E-HB-32-20_Part5A,84,1,1,Dataset\tables\ECSS-E-HB-32-20_Part5A_p84_t1.csv,nan,,nan,,kg/m3,,,,,,,,,,,,,,,,,,,,nan,,,,W/mK,,L(4),4.0,,,,4,
ECSS-E-HB-32-20_Part5A,84,1,2,Dataset\tables\ECSS-E-HB-32-20_Part5A_p84_t1.csv,"Fibres:
A and B",,2140,2140.0,kg/m3,,,,,,,,,,,,,,,,,,,,550,550.0,,,W/mK,550 W/mK,1.45,1.45,,,,1.45,
ECSS-E-HB-32-20_Part5A,84,1,3,Dataset\tables\ECSS-E-HB-32-20_Part5A_p84_t1.csv,"Fibres:
C and D",,2150,2150.0,kg/m3,,,,,,,,,,,,,,,,,,,,900 to1100,900.0,,,W/mK,900 W/mK,1.45,1.45,,,,1.45,
ECSS-E-HB-32-20_Part5A,84,1,4,Dataset\tables\ECSS-E-HB-32-20_Part5A_p84_t1.csv,Al-Si alloy,,2660,2660.0,kg/m3,,,,,,,,,,,,,,,,,,,,155,155.0,,,W/mK,155 W/mK,23,23.0,,,,23,
ECSS-E-HB-32-20_Part5A,84,1,5,Dataset\tables\ECSS-E-HB-32-20_Part5A_p84_t1.csv,,,nan,,kg/m3,,,,,,,,,,,,,,,,,,,,nan,,,,W/mK,,nan,,,,,,
ECSS-E-HB-32-20_Part5A,84,31,1,Dataset\tables\ECSS-E-HB-32-20_Part5A_p84_t31_camelot.csv,nan,,nan,,kg/m3,,,,,,,,,,,,,,,,,,,,nan,,,,W/mK,,L(4),4.0,,,,4,
ECSS-E-HB-32-20_Part5A,84,31,2,Dataset\tables\ECSS-E-HB-32-20_Part5A_p84_t31_camelot.csv,"Fibres: 
A and B",,2140,2140.0,kg/m3,,,,,,,,,,,,,,,,,,,,550,550.0,,,W/mK,550 W/mK,1.45,1.45,,,,1.45,
ECSS-E-HB-32-20_Part5A,84,31,3,Dataset\tables\ECSS-E-HB-32-20_Part5A_p84_t31_camelot.csv,"Fibres: 
C and D",,2150,2150.0,kg/m3,,,,,,,,,,,,,,,,,,,,900 to1100,900.0,,,W/mK,900 W/mK,1.45,1.45,,,,1.45,
ECSS-E-HB-32-20_Part5A,84,31,4,Dataset\tables\ECSS-E-HB-32-20_Part5A_p84_t31_camelot.csv,Al-Si alloy,,2660,2660.0,kg/m3,,,,,,,,,,,,,,,,,,,,155,155.0,,,W/mK,155 W/mK,23,23.0,,,,23,
ECSS-E-HB-32-20_Part5A,84,31,5,Dataset\tables\ECSS-E-HB-32-20_Part5A_p84_t31_camelot.csv,Key,,nan,,kg/m3,,,,,,,,,,,,,,,,,,,,nan,,,,W/mK,,nan,,,,,,
ECSS-E-HB-32-20_Part5A,87,1,1,Dataset\tables\ECSS-E-HB-32-20_Part5A_p87_t1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,87,1,2,Dataset\tables\ECSS-E-HB-32-20_Part5A_p87_t1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,87,1,3,Dataset\tables\ECSS-E-HB-32-20_Part5A_p87_t1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,87,1,4,Dataset\tables\ECSS-E-HB-32-20_Part5A_p87_t1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,87,1,5,Dataset\tables\ECSS-E-HB-32-20_Part5A_p87_t1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,87,1,6,Dataset\tables\ECSS-E-HB-32-20_Part5A_p87_t1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,87,1,7,Dataset\tables\ECSS-E-HB-32-20_Part5A_p87_t1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,87,1,8,Dataset\tables\ECSS-E-HB-32-20_Part5A_p87_t1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,87,1,9,Dataset\tables\ECSS-E-HB-32-20_Part5A_p87_t1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,87,1,10,Dataset\tables\ECSS-E-HB-32-20_Part5A_p87_t1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,87,1,11,Dataset\tables\ECSS-E-HB-32-20_Part5A_p87_t1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,87,1,12,Dataset\tables\ECSS-E-HB-32-20_Part5A_p87_t1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,87,1,13,Dataset\tables\ECSS-E-HB-32-20_Part5A_p87_t1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,87,1,14,Dataset\tables\ECSS-E-HB-32-20_Part5A_p87_t1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,87,1,15,Dataset\tables\ECSS-E-HB-32-20_Part5A_p87_t1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,87,1,16,Dataset\tables\ECSS-E-HB-32-20_Part5A_p87_t1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,87,32,1,Dataset\tables\ECSS-E-HB-32-20_Part5A_p87_t32_camelot.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,87,32,2,Dataset\tables\ECSS-E-HB-32-20_Part5A_p87_t32_camelot.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,87,32,3,Dataset\tables\ECSS-E-HB-32-20_Part5A_p87_t32_camelot.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,87,32,4,Dataset\tables\ECSS-E-HB-32-20_Part5A_p87_t32_camelot.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,87,32,5,Dataset\tables\ECSS-E-HB-32-20_Part5A_p87_t32_camelot.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,87,32,6,Dataset\tables\ECSS-E-HB-32-20_Part5A_p87_t32_camelot.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,87,32,7,Dataset\tables\ECSS-E-HB-32-20_Part5A_p87_t32_camelot.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,87,32,8,Dataset\tables\ECSS-E-HB-32-20_Part5A_p87_t32_camelot.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,87,32,9,Dataset\tables\ECSS-E-HB-32-20_Part5A_p87_t32_camelot.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,87,32,10,Dataset\tables\ECSS-E-HB-32-20_Part5A_p87_t32_camelot.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,87,32,11,Dataset\tables\ECSS-E-HB-32-20_Part5A_p87_t32_camelot.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,87,32,12,Dataset\tables\ECSS-E-HB-32-20_Part5A_p87_t32_camelot.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,87,32,13,Dataset\tables\ECSS-E-HB-32-20_Part5A_p87_t32_camelot.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,87,32,14,Dataset\tables\ECSS-E-HB-32-20_Part5A_p87_t32_camelot.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,87,32,15,Dataset\tables\ECSS-E-HB-32-20_Part5A_p87_t32_camelot.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,87,32,16,Dataset\tables\ECSS-E-HB-32-20_Part5A_p87_t32_camelot.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,88,1,1,Dataset\tables\ECSS-E-HB-32-20_Part5A_p88_t1.csv,,,,,,,,,,,,616 474,616.0,YS,,150.0,MPa,616 MPa @ 150 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,88,1,2,Dataset\tables\ECSS-E-HB-32-20_Part5A_p88_t1.csv,,,,,,,,,,,,530 448,530.0,YS,,200.0,MPa,530 MPa @ 200 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,88,1,3,Dataset\tables\ECSS-E-HB-32-20_Part5A_p88_t1.csv,,,,,,,,,,,,194 128,194.0,YS,,260.0,MPa,194 MPa @ 260 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,88,1,4,Dataset\tables\ECSS-E-HB-32-20_Part5A_p88_t1.csv,,,,,,,,,,,,65 48,65.0,YS,,350.0,MPa,65 MPa @ 350 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,88,1,5,Dataset\tables\ECSS-E-HB-32-20_Part5A_p88_t1.csv,,,,,,,,,,,,428 321,428.0,YS,,150.0,MPa,428 MPa @ 150 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,88,1,6,Dataset\tables\ECSS-E-HB-32-20_Part5A_p88_t1.csv,,,,,,,,,,,,358 276,358.0,YS,,200.0,MPa,358 MPa @ 200 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,88,1,7,Dataset\tables\ECSS-E-HB-32-20_Part5A_p88_t1.csv,,,,,,,,,,,,200 102,200.0,YS,,260.0,MPa,200 MPa @ 260 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,88,1,8,Dataset\tables\ECSS-E-HB-32-20_Part5A_p88_t1.csv,,,,,,,,,,,,65 48,65.0,YS,,350.0,MPa,65 MPa @ 350 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,88,1,9,Dataset\tables\ECSS-E-HB-32-20_Part5A_p88_t1.csv,,,,,,,,,,,,442 369,442.0,YS,,150.0,MPa,442 MPa @ 150 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,88,1,10,Dataset\tables\ECSS-E-HB-32-20_Part5A_p88_t1.csv,,,,,,,,,,,,343 265,343.0,YS,,200.0,MPa,343 MPa @ 200 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,88,1,11,Dataset\tables\ECSS-E-HB-32-20_Part5A_p88_t1.csv,,,,,,,,,,,,193 125,193.0,YS,,260.0,MPa,193 MPa @ 260 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,88,1,12,Dataset\tables\ECSS-E-HB-32-20_Part5A_p88_t1.csv,,,,,,,,,,,,59 45,59.0,YS,,350.0,MPa,59 MPa @ 350 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,88,1,13,Dataset\tables\ECSS-E-HB-32-20_Part5A_p88_t1.csv,,,,,,,,,,,,348 269,348.0,YS,,150.0,MPa,348 MPa @ 150 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,88,1,14,Dataset\tables\ECSS-E-HB-32-20_Part5A_p88_t1.csv,,,,,,,,,,,,265 187,265.0,YS,,200.0,MPa,265 MPa @ 200 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,88,1,15,Dataset\tables\ECSS-E-HB-32-20_Part5A_p88_t1.csv,,,,,,,,,,,,150 92,150.0,YS,,260.0,MPa,150 MPa @ 260 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,88,1,16,Dataset\tables\ECSS-E-HB-32-20_Part5A_p88_t1.csv,,,,,,,,,,,,56 46,56.0,YS,,350.0,MPa,56 MPa @ 350 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,88,33,1,Dataset\tables\ECSS-E-HB-32-20_Part5A_p88_t33_camelot.csv,,,,,,,,,,,,"616 
474",616.0,YS,,150.0,MPa,616 MPa @ 150 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,88,33,2,Dataset\tables\ECSS-E-HB-32-20_Part5A_p88_t33_camelot.csv,,,,,,,,,,,,"530 
448",530.0,YS,,200.0,MPa,530 MPa @ 200 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,88,33,3,Dataset\tables\ECSS-E-HB-32-20_Part5A_p88_t33_camelot.csv,,,,,,,,,,,,"194 
128",194.0,YS,,260.0,MPa,194 MPa @ 260 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,88,33,4,Dataset\tables\ECSS-E-HB-32-20_Part5A_p88_t33_camelot.csv,,,,,,,,,,,,"65 
48",65.0,YS,,350.0,MPa,65 MPa @ 350 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,88,33,5,Dataset\tables\ECSS-E-HB-32-20_Part5A_p88_t33_camelot.csv,,,,,,,,,,,,"428 
321",428.0,YS,,150.0,MPa,428 MPa @ 150 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,88,33,6,Dataset\tables\ECSS-E-HB-32-20_Part5A_p88_t33_camelot.csv,,,,,,,,,,,,"358 
276",358.0,YS,,200.0,MPa,358 MPa @ 200 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,88,33,7,Dataset\tables\ECSS-E-HB-32-20_Part5A_p88_t33_camelot.csv,,,,,,,,,,,,"200 
102",200.0,YS,,260.0,MPa,200 MPa @ 260 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,88,33,8,Dataset\tables\ECSS-E-HB-32-20_Part5A_p88_t33_camelot.csv,,,,,,,,,,,,"65 
48",65.0,YS,,350.0,MPa,65 MPa @ 350 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,88,33,9,Dataset\tables\ECSS-E-HB-32-20_Part5A_p88_t33_camelot.csv,,,,,,,,,,,,"442 
369",442.0,YS,,150.0,MPa,442 MPa @ 150 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,88,33,10,Dataset\tables\ECSS-E-HB-32-20_Part5A_p88_t33_camelot.csv,,,,,,,,,,,,"343 
265",343.0,YS,,200.0,MPa,343 MPa @ 200 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,88,33,11,Dataset\tables\ECSS-E-HB-32-20_Part5A_p88_t33_camelot.csv,,,,,,,,,,,,"193 
125",193.0,YS,,260.0,MPa,193 MPa @ 260 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,88,33,12,Dataset\tables\ECSS-E-HB-32-20_Part5A_p88_t33_camelot.csv,,,,,,,,,,,,"59 
45",59.0,YS,,350.0,MPa,59 MPa @ 350 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,88,33,13,Dataset\tables\ECSS-E-HB-32-20_Part5A_p88_t33_camelot.csv,,,,,,,,,,,,"348 
269",348.0,YS,,150.0,MPa,348 MPa @ 150 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,88,33,14,Dataset\tables\ECSS-E-HB-32-20_Part5A_p88_t33_camelot.csv,,,,,,,,,,,,"265 
187",265.0,YS,,200.0,MPa,265 MPa @ 200 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,88,33,15,Dataset\tables\ECSS-E-HB-32-20_Part5A_p88_t33_camelot.csv,,,,,,,,,,,,"150 
92",150.0,YS,,260.0,MPa,150 MPa @ 260 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,88,33,16,Dataset\tables\ECSS-E-HB-32-20_Part5A_p88_t33_camelot.csv,,,,,,,,,,,,"56 
46",56.0,YS,,350.0,MPa,56 MPa @ 350 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,89,1,1,Dataset\tables\ECSS-E-HB-32-20_Part5A_p89_t1.csv,225xe - T4,,,,,,,,,,,633 486,633.0,YS,,24.0,MPa,633 MPa @ 24 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,89,1,2,Dataset\tables\ECSS-E-HB-32-20_Part5A_p89_t1.csv,nan,,,,,,,,,,,616 474,616.0,YS,,150.0,MPa,616 MPa @ 150 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,89,1,3,Dataset\tables\ECSS-E-HB-32-20_Part5A_p89_t1.csv,nan,,,,,,,,,,,530 448,530.0,YS,,200.0,MPa,530 MPa @ 200 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,89,1,4,Dataset\tables\ECSS-E-HB-32-20_Part5A_p89_t1.csv,nan,,,,,,,,,,,194 128,194.0,YS,,250.0,MPa,194 MPa @ 250 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,89,1,5,Dataset\tables\ECSS-E-HB-32-20_Part5A_p89_t1.csv,225xe - T1,,,,,,,,,,,477 328,477.0,YS,,24.0,MPa,477 MPa @ 24 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,89,1,6,Dataset\tables\ECSS-E-HB-32-20_Part5A_p89_t1.csv,nan,,,,,,,,,,,428 321,428.0,YS,,150.0,MPa,428 MPa @ 150 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,89,1,7,Dataset\tables\ECSS-E-HB-32-20_Part5A_p89_t1.csv,nan,,,,,,,,,,,358 276,358.0,YS,,200.0,MPa,358 MPa @ 200 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,89,1,8,Dataset\tables\ECSS-E-HB-32-20_Part5A_p89_t1.csv,nan,,,,,,,,,,,200 102,200.0,YS,,250.0,MPa,200 MPa @ 250 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,89,1,9,Dataset\tables\ECSS-E-HB-32-20_Part5A_p89_t1.csv,W2F20A-T6,,,,,,,,,,,369 286,369.0,YS,,24.0,MPa,369 MPa @ 24 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,89,1,10,Dataset\tables\ECSS-E-HB-32-20_Part5A_p89_t1.csv,nan,,,,,,,,,,,345 267,345.0,YS,,150.0,MPa,345 MPa @ 150 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,89,1,11,Dataset\tables\ECSS-E-HB-32-20_Part5A_p89_t1.csv,nan,,,,,,,,,,,314 236,314.0,YS,,200.0,MPa,314 MPa @ 200 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,89,1,12,Dataset\tables\ECSS-E-HB-32-20_Part5A_p89_t1.csv,nan,,,,,,,,,,,228 213,228.0,YS,,250.0,MPa,228 MPa @ 250 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,89,1,13,Dataset\tables\ECSS-E-HB-32-20_Part5A_p89_t1.csv,"F3S20S -
T6",,,,,,,,,,,331 282,331.0,YS,,24.0,MPa,331 MPa @ 24 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,89,1,14,Dataset\tables\ECSS-E-HB-32-20_Part5A_p89_t1.csv,nan,,,,,,,,,,,264 225,264.0,YS,,150.0,MPa,264 MPa @ 150 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,89,1,15,Dataset\tables\ECSS-E-HB-32-20_Part5A_p89_t1.csv,nan,,,,,,,,,,,230 201,230.0,YS,,200.0,MPa,230 MPa @ 200 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,89,1,16,Dataset\tables\ECSS-E-HB-32-20_Part5A_p89_t1.csv,nan,,,,,,,,,,,150 122,150.0,YS,,250.0,MPa,150 MPa @ 250 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,89,1,17,Dataset\tables\ECSS-E-HB-32-20_Part5A_p89_t1.csv,,,,,,,,,,,,nan,,YS,,,MPa,,,,,,,,,,,,,,,,,,,,forged
ECSS-E-HB-32-20_Part5A,89,34,1,Dataset\tables\ECSS-E-HB-32-20_Part5A_p89_t34_camelot.csv,225xe - T4,,,,,,,,,,,"633 
486",633.0,YS,,24.0,MPa,633 MPa @ 24 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,89,34,2,Dataset\tables\ECSS-E-HB-32-20_Part5A_p89_t34_camelot.csv,nan,,,,,,,,,,,"616 
474",616.0,YS,,150.0,MPa,616 MPa @ 150 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,89,34,3,Dataset\tables\ECSS-E-HB-32-20_Part5A_p89_t34_camelot.csv,nan,,,,,,,,,,,"530 
448",530.0,YS,,200.0,MPa,530 MPa @ 200 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,89,34,4,Dataset\tables\ECSS-E-HB-32-20_Part5A_p89_t34_camelot.csv,nan,,,,,,,,,,,"194 
128",194.0,YS,,250.0,MPa,194 MPa @ 250 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,89,34,5,Dataset\tables\ECSS-E-HB-32-20_Part5A_p89_t34_camelot.csv,225xe - T1,,,,,,,,,,,"477 
328",477.0,YS,,24.0,MPa,477 MPa @ 24 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,89,34,6,Dataset\tables\ECSS-E-HB-32-20_Part5A_p89_t34_camelot.csv,nan,,,,,,,,,,,"428 
321",428.0,YS,,150.0,MPa,428 MPa @ 150 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,89,34,7,Dataset\tables\ECSS-E-HB-32-20_Part5A_p89_t34_camelot.csv,nan,,,,,,,,,,,"358 
276",358.0,YS,,200.0,MPa,358 MPa @ 200 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,89,34,8,Dataset\tables\ECSS-E-HB-32-20_Part5A_p89_t34_camelot.csv,nan,,,,,,,,,,,"200 
102",200.0,YS,,250.0,MPa,200 MPa @ 250 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,89,34,9,Dataset\tables\ECSS-E-HB-32-20_Part5A_p89_t34_camelot.csv,W2F20A-T6,,,,,,,,,,,"369 
286",369.0,YS,,24.0,MPa,369 MPa @ 24 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,89,34,10,Dataset\tables\ECSS-E-HB-32-20_Part5A_p89_t34_camelot.csv,nan,,,,,,,,,,,"345 
267",345.0,YS,,150.0,MPa,345 MPa @ 150 °C,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,89,34,11,Dataset\tables\ECSS-E-HB-32-20_Part5A_p89_t34_camelot.csv,nan,,,,,,,,,,,"314 
236",314.0,YS,,200.0,MPa,314 MPa @ 200 °C,,,,,,,,,,,,,,,,,,,
