paper_id,page_num,table_idx,n_rows,n_cols,csv_path,sample_header
6.2019-4228,21,1,5,1,Dataset\tables\6.2019-4228_p21_t1.csv,both Liner #1 and #2 and shown in Figure 27. It is believed that the ash products from TEA-TEB combustion were
6.2019-4228,21,2,2,6,Dataset\tables\6.2019-4228_p21_t2.csv,"<NA> | <NA> | <NA> | Liner 1 -
Liner 1 - | Spark ignition
TEA/TEB Ignition | <NA>"
6.2019-4228,21,3,4,2,Dataset\tables\6.2019-4228_p21_t3.csv,None | The heat load values were used to anchor analytical models to determine hot wall temperatures for the liners. The
6.2019-4228,22,1,4,2,Dataset\tables\6.2019-4228_p22_t1.csv,"None | As discussed previously, TEA-TEB ash residue was visible on the chamber liners as seen in the right image in"
6.2019-4228,22,3,3,2,Dataset\tables\6.2019-4228_p22_t3.csv,None | The chamber liners performed well under varied conditions. The data gathered also showed the resilience of the
6.2019-4228,23,2,6,2,Dataset\tables\6.2019-4228_p23_t2.csv,None | NASA is continuing to advance the PBF GRCop-42 development in the GE Concept Laser M2- and EOS M290-
6.2019-4228,23,3,7,2,Dataset\tables\6.2019-4228_p23_t3.csv,None | The SLM development work in the current and larger platform support NASA projects including Engine Advanced
6.2019-4228,23,4,5,2,Dataset\tables\6.2019-4228_p23_t4.csv,None | Investments are being made by NASA in the material characterization and property database to further enable the
6.2019-4228,23,5,3,2,Dataset\tables\6.2019-4228_p23_t5.csv,None | NASA has completed initial development using additive manufacturing (AM) powder bed fusion (PBF) for
6.2019-4228,24,2,5,2,Dataset\tables\6.2019-4228_p24_t2.csv,"None | The SLM GRCop-42 process parameter development yielded the initial density, mechanical properties, thermal"
6.2019-4228,24,3,9,2,Dataset\tables\6.2019-4228_p24_t3.csv,None | Two SLM GRCop-42 chambers were hot-fire tested at MSFC Test Stand 115 to demonstrate long durations and
6.2019-4228,24,4,5,2,Dataset\tables\6.2019-4228_p24_t4.csv,"None | Sustained peak wall temperatures were demonstrated up to 1,340 °F on the SLM GRCop-42 liners. The chamber"
6.2019-4228,24,5,7,2,Dataset\tables\6.2019-4228_p24_t5.csv,None | NASA is continuing to advance the technology for AM GRCop-42 combustion chambers. Several vendors are
6.2019-4228,24,6,13,2,Dataset\tables\6.2019-4228_p24_t6.csv,None | The authors would like to thank the large team involved in the material development and hot-fire testing of the
6.2019-4228,25,1,3,2,Dataset\tables\6.2019-4228_p25_t1.csv,"None | 7 Thomas-Ogbuji, L., Humphrey, D.L. and Setlock, J.A., 2003. Oxidation-Reduction Resistance of Advanced"
6.2019-4228,25,2,3,2,Dataset\tables\6.2019-4228_p25_t2.csv,"None | 9 Protz, C., Bowman, R., Cooper, K., Fikes, J., Taminger, K., & Wright, B. (2014). Additive Manufacturing of"
6.2019-4228,25,3,3,2,Dataset\tables\6.2019-4228_p25_t3.csv,"None | 10 Gradl, P.R., Protz, C., Greene, S.E., Ellis, D., Lerch, B. and Locci, I., 2017. Development and Hot-fire Testing"
6.2019-4228,25,4,3,2,Dataset\tables\6.2019-4228_p25_t4.csv,"None | 11 Li, W.Y., Guo, X.P., Verdy, C., Dembinski, L., Liao, H.L. and Coddet, C., 2006. Improvement of microstructure"
6.2019-4228,25,5,2,1,Dataset\tables\6.2019-4228_p25_t5.csv,"16 Ellis, D.L., 2005. Conductivity of GRCop-42 alloy enhanced. NASA Research & Technology, p.16."
6.2019-4228,25,6,3,2,Dataset\tables\6.2019-4228_p25_t6.csv,"None | 20 Cooper, K. G., Lydon, J. L., Corre, M. D., & Jones, Z. C. (2018). Three-Dimensional Printing GRCop-42 (pp."
6.2019-4228,25,7,4,2,Dataset\tables\6.2019-4228_p25_t7.csv,"None | 24 Gradl, P., Greene, S., Protz, C., Bullard, B., Buzzell, J., Garcia, C., Wood, J., Osborne, R., Hulka, J. Cooper, K."
6.2019-4228,25,8,3,2,Dataset\tables\6.2019-4228_p25_t8.csv,"None | 25 Gradl, P., Protz, Wammen, T. “Bimetallic Channel Wall Nozzle Development and Hot-fire Testing using"
6.2019-4228,25,9,1,2,Dataset\tables\6.2019-4228_p25_t9.csv,PJ038”. NASA Marshall Space Flight Center. August 20192. | 5
6.2019-4228,26,1,4,2,Dataset\tables\6.2019-4228_p26_t1.csv,"None | 29 Gradl, P., Protz, C., Wammen, T. “Additive Manufacturing Development and Hot-fire Testing of Liquid Rocket"
6.2019-4228,26,2,3,2,Dataset\tables\6.2019-4228_p26_t2.csv,"None | 30 Gradl, P.R., Protz, C., Greene, S.E., Ellis, D., Lerch, B., and Locci., I. ""Development and Hot-fire Testing of"
6.2019-4228,26,3,3,2,Dataset\tables\6.2019-4228_p26_t3.csv,"None | 31 Garcia, C.P., Gradl, P.R., Protz, C.S., Wood, J., and Greene, S. E. Characterizing Performance of Additively"
6.2019-4228,26,4,3,2,Dataset\tables\6.2019-4228_p26_t4.csv,"None | 33 Gradl, P.R., and Valentine, P.G. ""Carbon-Carbon Nozzle Extension Development in Support of In-space and"
6.2019-4228,26,5,3,2,Dataset\tables\6.2019-4228_p26_t5.csv,"None | 34 Gradl, P.R., Greene, S.E., Brandsmeier, W., Johnston, M.I. “Hot-Fire Testing and Large-Scale Deposition"
